ID,NOME,ESPECIE,IDADE,PESO,CADASTRO_ATIVO,PROCEDIMENTOS
7595,Pipoca,Coelho,12,34.39,False,Castração
7596,Clara,Peixe-dourado,6,33.83,False,Ultrassonografia;Curativo_ferida
7597,Alecrim,Cachorro,4,8.75,True,Consulta_rotina;Limpeza_tártaro;Castração
7598,Tequila,Peixe-dourado,2,39.17,False,Curativo_ferida;Castração
7599,Café,Calopsita,8,0.67,True,Castração;Curativo_ferida
7600,Luna,Porquinho-da-india,13,28.53,True,Consulta_rotina;Castração
7601,Zelda,Hamster,12,36.84,False,Castração
7602,Stitch,Gato,12,35.15,True,Consulta_rotina
7603,Mel,Calopsita,4,14.27,False,Hemograma;Consulta_rotina;Ultrassonografia
7604,Cecília,Calopsita,14,23.92,False,Castração;Hemograma
7605,Amora,Tartaruga,2,21.84,True,Ultrassonografia;Hemograma
7606,Flora,Coelho,6,11.65,False,Consulta_rotina;Vacinação;Hemograma
7607,Nina,Tartaruga,5,26.67,True,Limpeza_tártaro;Castração;Hemograma
7608,Zeca,Porquinho-da-india,6,27.85,False,Vacinação;Ultrassonografia;Castração
7609,Theo,Calopsita,7,27.38,True,Ultrassonografia;Consulta_rotina
7610,Nala,Tartaruga,11,3.86,True,Limpeza_tártaro;Hemograma
7611,Zelda,Peixe-dourado,7,39.55,True,Hemograma;Ultrassonografia;Consulta_rotina
7612,Zelda,Cachorro,15,16.22,True,Hemograma
7613,Arya,Gato,8,2.75,False,Curativo_ferida;Consulta_rotina;Ultrassonografia
7614,Koda,Porquinho-da-india,11,12.64,False,Hemograma
7615,Pudim,Coelho,7,7.44,True,Consulta_rotina;Limpeza_tártaro
7616,Amora,Porquinho-da-india,12,19.85,True,Vacinação;Ultrassonografia
7617,Pudim,Gato,5,6.24,False,Castração
7618,Luna,Peixe-dourado,1,11.29,True,Hemograma;Limpeza_tártaro
7619,Amora,Hamster,15,35.54,False,Hemograma
7620,Cecília,Calopsita,2,7.42,False,Hemograma;Vacinação;Castração
7621,Koda,Calopsita,13,39.21,True,Curativo_ferida;Ultrassonografia
7622,Tequila,Gato,10,2.78,False,Limpeza_tártaro;Curativo_ferida;Hemograma
7623,Vicente,Porquinho-da-india,11,25.25,True,Hemograma
7624,Loki,Cachorro,12,12.13,False,Hemograma
7625,Sushi,Hamster,5,32.91,True,Ultrassonografia;Hemograma
7626,Cecília,Tartaruga,11,31.15,True,Hemograma
7627,Alecrim,Gato,9,26.92,True,Castração;Vacinação
7628,Bento,Cachorro,1,24.78,False,Limpeza_tártaro;Consulta_rotina;Curativo_ferida
7629,Flora,Coelho,5,34.89,False,Vacinação
7630,Loki,Tartaruga,10,11.84,True,Ultrassonografia;Castração;Consulta_rotina
7631,Nina,Hamster,7,16.25,False,Vacinação
7632,Jujuba,Gato,12,18.34,True,Castração;Vacinação;Limpeza_tártaro
7633,Cacau,Porquinho-da-india,10,28.1,True,Ultrassonografia;Vacinação;Castração
7634,Pudim,Tartaruga,6,2.4,False,Castração;Limpeza_tártaro;Vacinação
7635,Tequila,Tartaruga,15,22.45,False,Ultrassonografia;Limpeza_tártaro
7636,Gaia,Gato,13,3.51,True,Vacinação;Castração;Hemograma
7637,Joaquim,Calopsita,7,32.24,False,Curativo_ferida;Castração;Limpeza_tártaro
7638,Cookie,Hamster,11,2.97,False,Consulta_rotina;Hemograma
7639,Pipoca,Hamster,1,29.73,True,Consulta_rotina
7640,Cacau,Cachorro,2,9.89,False,Curativo_ferida;Castração;Vacinação
7641,Theo,Coelho,8,23.84,True,Consulta_rotina
7642,Jade,Porquinho-da-india,12,26.34,False,Limpeza_tártaro;Curativo_ferida;Hemograma
7643,Sushi,Coelho,4,10.77,True,Ultrassonografia;Vacinação
7644,Arya,Coelho,9,13.8,False,Hemograma
7645,Clara,Calopsita,5,39.85,False,Curativo_ferida
7646,Simba,Cachorro,1,34.37,False,Vacinação;Curativo_ferida
7647,Clara,Coelho,7,30.79,True,Hemograma
7648,Stitch,Cachorro,6,25.79,True,Consulta_rotina
7649,Gaia,Peixe-dourado,10,5.9,False,Consulta_rotina
7650,Simba,Porquinho-da-india,8,12.38,False,Vacinação
7651,Jujuba,Hamster,1,3.09,True,Curativo_ferida;Ultrassonografia;Consulta_rotina
7652,Arthur,Hamster,12,9.54,False,Curativo_ferida
7653,Theo,Gato,6,2.25,True,Castração
7654,Bento,Hamster,13,28.0,True,Ultrassonografia;Castração
7655,Cookie,Coelho,5,3.97,False,Curativo_ferida
7656,Luna,Calopsita,4,28.56,False,Consulta_rotina;Hemograma
7657,Paçoca,Gato,15,23.08,True,Vacinação;Curativo_ferida;Hemograma
7658,Amora,Tartaruga,1,13.08,False,Curativo_ferida;Castração;Hemograma
7659,Jujuba,Porquinho-da-india,10,4.25,True,Limpeza_tártaro;Consulta_rotina;Ultrassonografia
7660,Sherlock,Gato,12,31.86,False,Consulta_rotina;Hemograma;Limpeza_tártaro
7661,Pudim,Porquinho-da-india,12,1.85,True,Vacinação;Hemograma
7662,Sherlock,Cachorro,10,8.44,True,Curativo_ferida;Consulta_rotina;Limpeza_tártaro
7663,Alice,Calopsita,5,23.93,False,Consulta_rotina;Limpeza_tártaro
7664,Cecília,Porquinho-da-india,9,13.01,False,Hemograma;Ultrassonografia;Castração
7665,Cookie,Hamster,15,5.21,True,Curativo_ferida;Consulta_rotina
7666,Cookie,Calopsita,6,39.1,True,Vacinação;Consulta_rotina
7667,Arthur,Cachorro,3,25.65,False,Vacinação
7668,Gaia,Hamster,7,6.9,False,Limpeza_tártaro;Curativo_ferida
7669,Arya,Tartaruga,3,21.59,True,Consulta_rotina
7670,Alice,Peixe-dourado,10,7.22,False,Limpeza_tártaro;Vacinação;Consulta_rotina
7671,Nala,Porquinho-da-india,10,14.57,False,Castração
7672,Nina,Peixe-dourado,7,10.41,True,Limpeza_tártaro;Consulta_rotina;Castração
7673,Arthur,Peixe-dourado,10,10.01,True,Limpeza_tártaro;Curativo_ferida
7674,Flora,Hamster,14,23.63,False,Castração;Limpeza_tártaro;Vacinação
7675,Vicente,Hamster,13,30.04,False,Vacinação
7676,Bento,Calopsita,10,23.21,True,Hemograma;Curativo_ferida
7677,Thor,Gato,3,8.78,True,Ultrassonografia
7678,Amora,Cachorro,7,25.83,True,Vacinação;Ultrassonografia
7679,Joaquim,Peixe-dourado,12,21.04,False,Limpeza_tártaro;Hemograma
7680,Thor,Peixe-dourado,10,3.54,False,Hemograma;Ultrassonografia
7681,Paçoca,Gato,2,13.13,False,Curativo_ferida;Limpeza_tártaro
7682,Amora,Cachorro,7,38.62,False,Curativo_ferida;Castração
7683,Otto,Peixe-dourado,14,34.97,True,Ultrassonografia
7684,Simba,Hamster,13,24.18,False,Castração;Curativo_ferida;Limpeza_tártaro
7685,Café,Porquinho-da-india,6,3.11,False,Vacinação;Curativo_ferida
7686,Pipoca,Porquinho-da-india,11,24.76,True,Curativo_ferida;Vacinação;Hemograma
7687,Cecília,Tartaruga,4,14.88,True,Hemograma;Castração
7688,Luna,Gato,1,15.27,False,Hemograma;Castração;Limpeza_tártaro
7689,Paçoca,Hamster,14,22.07,True,Limpeza_tártaro
7690,Theo,Tartaruga,11,14.08,False,Curativo_ferida
7691,Alice,Tartaruga,2,26.91,True,Consulta_rotina
7692,Thor,Coelho,9,0.51,True,Castração;Curativo_ferida
7693,Loki,Hamster,5,26.52,True,Hemograma;Vacinação
7694,Arya,Peixe-dourado,2,7.9,False,Castração
7695,Arthur,Gato,15,9.96,False,Consulta_rotina
7696,Theo,Gato,15,0.7,True,Curativo_ferida;Limpeza_tártaro
7697,Nina,Peixe-dourado,5,32.42,False,Ultrassonografia;Castração
7698,Amora,Hamster,10,22.79,True,Limpeza_tártaro;Vacinação;Curativo_ferida
7699,Gaia,Cachorro,11,19.88,True,Ultrassonografia;Hemograma;Curativo_ferida
7700,Cecília,Calopsita,12,15.89,True,Curativo_ferida;Ultrassonografia;Consulta_rotina
7701,Zeca,Coelho,4,27.09,False,Castração;Limpeza_tártaro
7702,Cecília,Hamster,9,20.77,False,Hemograma
7703,Arthur,Tartaruga,11,17.18,True,Curativo_ferida;Vacinação
7704,Arya,Gato,11,15.07,True,Hemograma;Castração;Curativo_ferida
7705,Koda,Hamster,1,3.26,False,Vacinação;Ultrassonografia
7706,Paçoca,Hamster,3,31.2,False,Consulta_rotina
7707,Nina,Cachorro,11,11.15,True,Ultrassonografia
7708,Jujuba,Peixe-dourado,15,37.21,False,Vacinação;Curativo_ferida;Hemograma
7709,Nala,Peixe-dourado,3,26.12,False,Hemograma;Castração
7710,Vicente,Porquinho-da-india,1,30.96,False,Ultrassonografia;Curativo_ferida
7711,Otto,Calopsita,1,22.08,True,Vacinação;Castração
7712,Bento,Peixe-dourado,15,9.5,True,Hemograma;Castração
7713,Clara,Tartaruga,14,13.94,False,Ultrassonografia;Consulta_rotina;Limpeza_tártaro
7714,Zelda,Hamster,1,33.53,True,Vacinação;Consulta_rotina
7715,Arthur,Cachorro,13,8.58,True,Castração
7716,Frodo,Coelho,9,38.51,True,Ultrassonografia;Hemograma
7717,Mel,Peixe-dourado,6,1.56,False,Consulta_rotina;Limpeza_tártaro;Hemograma
7718,Loki,Tartaruga,2,27.56,True,Vacinação;Castração
7719,Tequila,Coelho,8,1.53,False,Vacinação;Hemograma;Curativo_ferida
7720,Tequila,Peixe-dourado,11,20.23,True,Vacinação;Consulta_rotina
7721,Vicente,Tartaruga,3,6.85,True,Vacinação
7722,Zeca,Peixe-dourado,4,11.22,True,Limpeza_tártaro
7723,Zeca,Coelho,8,36.05,False,Consulta_rotina
7724,Pudim,Coelho,3,30.76,False,Limpeza_tártaro;Hemograma
7725,Tequila,Tartaruga,13,38.14,False,Limpeza_tártaro
7726,Amora,Cachorro,8,15.66,False,Limpeza_tártaro;Hemograma;Consulta_rotina
7727,Zeca,Gato,3,11.52,False,Curativo_ferida
7728,Otto,Cachorro,2,10.61,True,Castração
7729,Luna,Tartaruga,5,38.49,True,Curativo_ferida;Limpeza_tártaro
7730,Alice,Hamster,13,21.21,False,Consulta_rotina;Ultrassonografia;Castração
7731,Tequila,Hamster,14,27.21,True,Curativo_ferida;Hemograma
7732,Thor,Peixe-dourado,10,3.52,True,Ultrassonografia;Curativo_ferida;Vacinação
7733,Arya,Gato,6,25.66,False,Curativo_ferida;Consulta_rotina
7734,Nina,Cachorro,13,21.78,True,Vacinação;Ultrassonografia;Limpeza_tártaro
7735,Vicente,Cachorro,11,26.38,False,Limpeza_tártaro;Castração
7736,Cookie,Cachorro,1,5.15,True,Hemograma;Consulta_rotina;Curativo_ferida
7737,Mel,Calopsita,8,3.06,True,Castração;Ultrassonografia
7738,Nala,Cachorro,6,4.74,False,Consulta_rotina;Limpeza_tártaro
7739,Pipoca,Cachorro,7,35.38,False,Vacinação;Ultrassonografia;Hemograma
7740,Jujuba,Peixe-dourado,14,7.17,True,Hemograma;Ultrassonografia;Castração
7741,Koda,Peixe-dourado,11,17.11,False,Castração;Ultrassonografia
7742,Alice,Tartaruga,2,6.65,True,Curativo_ferida
7743,Tequila,Coelho,2,18.67,False,Curativo_ferida;Vacinação;Castração
7744,Jujuba,Hamster,11,36.03,True,Limpeza_tártaro;Castração;Ultrassonografia
7745,Clara,Tartaruga,11,28.5,False,Hemograma
7746,Tequila,Porquinho-da-india,9,28.45,True,Hemograma
7747,Bento,Coelho,8,16.85,False,Curativo_ferida;Ultrassonografia
7748,Joaquim,Calopsita,4,7.91,True,Curativo_ferida;Limpeza_tártaro
7749,Koda,Cachorro,7,33.92,True,Castração
7750,Nala,Porquinho-da-india,2,6.19,True,Vacinação;Ultrassonografia;Curativo_ferida
7751,Yoda,Peixe-dourado,15,37.77,True,Limpeza_tártaro;Vacinação
7752,Vicente,Porquinho-da-india,10,4.23,False,Vacinação
7753,Luna,Tartaruga,3,5.3,True,Vacinação;Limpeza_tártaro
7754,Jade,Calopsita,2,21.68,False,Limpeza_tártaro
7755,Arya,Tartaruga,6,15.58,False,Consulta_rotina;Hemograma
7756,Thor,Coelho,6,7.4,True,Castração
7757,Loki,Hamster,7,31.85,False,Limpeza_tártaro
7758,Tequila,Porquinho-da-india,5,37.3,False,Vacinação;Consulta_rotina;Limpeza_tártaro
7759,Yoda,Coelho,10,28.77,True,Consulta_rotina
7760,Pudim,Tartaruga,1,13.87,False,Curativo_ferida;Hemograma
7761,Mel,Coelho,15,36.65,True,Castração;Curativo_ferida
7762,Sushi,Calopsita,15,7.91,False,Ultrassonografia;Limpeza_tártaro
7763,Nala,Calopsita,11,19.83,False,Ultrassonografia
7764,Sushi,Peixe-dourado,11,14.22,False,Consulta_rotina;Castração
7765,Nala,Calopsita,11,17.0,True,Hemograma
7766,Gaia,Hamster,3,14.75,False,Limpeza_tártaro;Vacinação;Castração
7767,Joaquim,Cachorro,15,11.69,False,Castração;Consulta_rotina;Ultrassonografia
7768,Luna,Hamster,14,27.14,True,Limpeza_tártaro;Ultrassonografia;Curativo_ferida
7769,Zeca,Porquinho-da-india,4,2.11,False,Limpeza_tártaro
7770,Cacau,Porquinho-da-india,13,30.67,False,Curativo_ferida;Consulta_rotina
7771,Cacau,Calopsita,11,10.43,True,Ultrassonografia;Vacinação
7772,Jujuba,Cachorro,15,26.27,False,Vacinação
7773,Alice,Tartaruga,14,19.96,True,Curativo_ferida;Hemograma;Castração
7774,Pudim,Tartaruga,12,37.04,False,Ultrassonografia;Vacinação
7775,Zeca,Porquinho-da-india,1,23.03,True,Curativo_ferida;Vacinação
7776,Lola,Tartaruga,11,2.39,True,Limpeza_tártaro;Consulta_rotina
7777,Vicente,Porquinho-da-india,3,13.29,True,Vacinação
7778,Bento,Cachorro,8,10.28,False,Castração
7779,Sherlock,Porquinho-da-india,7,28.07,False,Ultrassonografia;Vacinação
7780,Nala,Hamster,4,0.64,True,Consulta_rotina;Limpeza_tártaro
7781,Pudim,Hamster,10,16.01,True,Vacinação;Curativo_ferida
7782,Mel,Gato,3,23.74,True,Curativo_ferida;Ultrassonografia
7783,Alice,Porquinho-da-india,12,16.35,False,Hemograma
7784,Gaia,Calopsita,1,7.86,False,Castração;Consulta_rotina;Vacinação
7785,Zelda,Tartaruga,1,5.84,False,Consulta_rotina;Curativo_ferida;Ultrassonografia
7786,Bento,Peixe-dourado,10,4.5,True,Ultrassonografia
7787,Arya,Coelho,11,24.13,False,Vacinação;Limpeza_tártaro
7788,Yoda,Coelho,10,10.13,True,Vacinação;Castração;Hemograma
7789,Café,Cachorro,15,10.85,True,Curativo_ferida;Hemograma;Ultrassonografia
7790,Nina,Cachorro,12,15.87,False,Castração;Curativo_ferida;Vacinação
7791,Loki,Gato,11,14.29,True,Vacinação;Consulta_rotina;Curativo_ferida
7792,Jade,Tartaruga,15,6.43,False,Vacinação
7793,Tequila,Tartaruga,6,1.49,True,Castração
7794,Arya,Hamster,13,3.32,False,Vacinação;Castração;Limpeza_tártaro
7795,Yoda,Porquinho-da-india,11,33.68,False,Limpeza_tártaro
7796,Vicente,Hamster,9,37.17,False,Consulta_rotina
7797,Zeca,Cachorro,12,6.95,False,Vacinação;Limpeza_tártaro;Castração
7798,Cookie,Porquinho-da-india,2,30.47,False,Castração;Ultrassonografia
7799,Lola,Peixe-dourado,3,33.68,False,Limpeza_tártaro;Consulta_rotina
7800,Pudim,Porquinho-da-india,6,5.96,True,Consulta_rotina
7801,Vicente,Hamster,10,36.6,False,Consulta_rotina
7802,Alice,Tartaruga,7,2.11,False,Hemograma;Ultrassonografia
7803,Arthur,Porquinho-da-india,6,9.08,True,Curativo_ferida;Castração
7804,Otto,Gato,15,26.31,False,Vacinação;Ultrassonografia
7805,Cacau,Calopsita,10,14.57,False,Vacinação;Consulta_rotina;Limpeza_tártaro
7806,Arthur,Coelho,4,35.72,False,Ultrassonografia;Hemograma
7807,Tequila,Gato,8,30.65,True,Vacinação;Limpeza_tártaro;Castração
7808,Alecrim,Gato,10,11.94,True,Ultrassonografia;Curativo_ferida;Vacinação
7809,Nina,Coelho,2,7.2,True,Vacinação;Castração;Consulta_rotina
7810,Café,Coelho,5,2.37,False,Curativo_ferida;Castração;Ultrassonografia
7811,Loki,Coelho,7,14.17,False,Castração;Vacinação
7812,Lola,Peixe-dourado,9,12.22,True,Consulta_rotina;Ultrassonografia;Castração
7813,Clara,Gato,8,16.58,True,Curativo_ferida;Hemograma;Consulta_rotina
7814,Bento,Cachorro,5,24.83,False,Castração;Ultrassonografia
7815,Amora,Peixe-dourado,3,33.68,True,Curativo_ferida;Castração;Ultrassonografia
7816,Pipoca,Coelho,2,4.55,False,Vacinação;Ultrassonografia
7817,Jujuba,Calopsita,13,8.28,True,Castração;Vacinação;Ultrassonografia
7818,Nala,Cachorro,15,16.68,False,Consulta_rotina;Ultrassonografia
7819,Paçoca,Peixe-dourado,7,19.31,False,Limpeza_tártaro;Vacinação
7820,Nina,Porquinho-da-india,5,9.89,False,Vacinação;Limpeza_tártaro;Curativo_ferida
7821,Otto,Calopsita,14,9.26,True,Curativo_ferida
7822,Amora,Tartaruga,2,24.24,True,Consulta_rotina
7823,Gaia,Gato,4,26.86,True,Consulta_rotina
7824,Tequila,Calopsita,10,22.39,True,Curativo_ferida;Limpeza_tártaro;Consulta_rotina
7825,Alice,Cachorro,13,39.48,False,Consulta_rotina
7826,Bento,Coelho,7,37.76,True,Limpeza_tártaro;Vacinação
7827,Mel,Cachorro,3,15.74,True,Curativo_ferida;Ultrassonografia;Castração
7828,Simba,Gato,2,17.24,True,Hemograma
7829,Bento,Tartaruga,7,27.39,False,Hemograma;Castração
7830,Café,Cachorro,9,33.06,False,Ultrassonografia;Hemograma;Castração
7831,Pudim,Coelho,15,15.9,True,Hemograma;Ultrassonografia
7832,Simba,Gato,1,32.54,False,Castração
7833,Vicente,Gato,10,23.66,False,Vacinação;Curativo_ferida;Hemograma
7834,Tequila,Tartaruga,3,21.49,False,Castração
7835,Cookie,Calopsita,7,3.88,False,Limpeza_tártaro;Hemograma
7836,Lola,Coelho,10,38.5,False,Castração;Ultrassonografia
7837,Theo,Gato,7,26.79,True,Castração;Ultrassonografia
7838,Cookie,Hamster,7,20.57,True,Ultrassonografia;Limpeza_tártaro
7839,Cecília,Hamster,2,22.65,False,Curativo_ferida
7840,Koda,Porquinho-da-india,9,21.4,False,Limpeza_tártaro
7841,Café,Tartaruga,15,1.38,True,Vacinação;Castração
7842,Alice,Calopsita,2,25.74,True,Curativo_ferida;Consulta_rotina;Vacinação
7843,Luna,Calopsita,15,27.01,True,Consulta_rotina;Hemograma;Castração
7844,Stitch,Tartaruga,3,5.07,False,Hemograma;Consulta_rotina;Castração
7845,Alice,Gato,15,8.38,False,Hemograma;Castração
7846,Paçoca,Gato,8,26.96,True,Castração
7847,Tequila,Gato,12,24.79,False,Consulta_rotina;Ultrassonografia
7848,Simba,Cachorro,2,5.01,False,Limpeza_tártaro;Curativo_ferida;Castração
7849,Bento,Calopsita,14,4.86,True,Vacinação;Castração;Consulta_rotina
7850,Frodo,Cachorro,10,28.21,False,Curativo_ferida;Consulta_rotina;Hemograma
7851,Clara,Tartaruga,3,20.91,False,Castração
7852,Loki,Coelho,13,25.99,True,Hemograma
7853,Thor,Gato,10,36.6,False,Hemograma;Ultrassonografia;Castração
7854,Tequila,Tartaruga,11,29.43,True,Hemograma;Vacinação
7855,Tequila,Hamster,3,28.69,False,Curativo_ferida
7856,Cacau,Calopsita,13,19.74,True,Castração;Vacinação;Hemograma
7857,Zeca,Peixe-dourado,7,28.6,True,Ultrassonografia;Curativo_ferida;Consulta_rotina
7858,Theo,Calopsita,7,33.12,False,Vacinação;Limpeza_tártaro;Castração
7859,Loki,Coelho,5,1.39,False,Castração
7860,Stitch,Tartaruga,8,25.23,False,Ultrassonografia;Consulta_rotina
7861,Theo,Cachorro,7,17.01,False,Limpeza_tártaro;Castração;Consulta_rotina
7862,Jade,Calopsita,8,37.45,False,Limpeza_tártaro;Castração
7863,Cookie,Coelho,5,25.67,True,Limpeza_tártaro
7864,Loki,Gato,14,39.23,False,Ultrassonografia;Limpeza_tártaro;Castração
7865,Alecrim,Porquinho-da-india,6,39.21,False,Hemograma
7866,Loki,Coelho,14,3.3,False,Hemograma;Vacinação
7867,Clara,Hamster,5,19.28,True,Curativo_ferida;Castração
7868,Arthur,Tartaruga,3,0.96,True,Ultrassonografia
7869,Cookie,Calopsita,2,28.81,False,Ultrassonografia;Consulta_rotina;Limpeza_tártaro
7870,Simba,Porquinho-da-india,13,39.35,True,Ultrassonografia;Vacinação;Consulta_rotina
7871,Zeca,Cachorro,8,24.64,False,Vacinação;Ultrassonografia
7872,Gaia,Cachorro,11,34.24,False,Vacinação;Ultrassonografia;Limpeza_tártaro
7873,Clara,Calopsita,3,32.82,True,Ultrassonografia;Curativo_ferida;Vacinação
7874,Arya,Cachorro,11,12.53,False,Consulta_rotina;Vacinação;Limpeza_tártaro
7875,Zelda,Coelho,12,37.92,False,Curativo_ferida;Castração;Ultrassonografia
7876,Frodo,Cachorro,3,21.55,False,Castração;Consulta_rotina
7877,Koda,Tartaruga,13,21.04,False,Ultrassonografia;Limpeza_tártaro;Hemograma
7878,Mel,Calopsita,15,18.24,False,Ultrassonografia
7879,Bento,Porquinho-da-india,10,32.37,True,Ultrassonografia;Consulta_rotina;Vacinação
7880,Pudim,Hamster,7,21.82,False,Curativo_ferida;Castração
7881,Pudim,Hamster,9,5.23,True,Vacinação;Hemograma
7882,Theo,Peixe-dourado,5,27.66,True,Vacinação;Curativo_ferida
7883,Nala,Gato,3,9.19,True,Vacinação;Castração;Hemograma
7884,Pipoca,Porquinho-da-india,1,35.91,True,Limpeza_tártaro;Ultrassonografia
7885,Koda,Calopsita,3,19.86,False,Ultrassonografia;Castração;Hemograma
7886,Frodo,Hamster,14,28.13,False,Ultrassonografia;Limpeza_tártaro
7887,Loki,Coelho,15,20.61,True,Castração;Limpeza_tártaro
7888,Theo,Hamster,1,2.7,True,Consulta_rotina
7889,Tequila,Tartaruga,8,4.62,True,Vacinação
7890,Thor,Cachorro,15,12.6,False,Hemograma;Limpeza_tártaro
7891,Zelda,Calopsita,14,12.35,False,Vacinação;Consulta_rotina;Limpeza_tártaro
7892,Otto,Hamster,3,14.73,False,Curativo_ferida;Ultrassonografia
7893,Zeca,Tartaruga,6,26.41,True,Hemograma
7894,Simba,Tartaruga,13,24.98,True,Consulta_rotina
7895,Thor,Hamster,5,7.29,True,Limpeza_tártaro;Ultrassonografia
7896,Zeca,Hamster,12,2.46,True,Hemograma
7897,Café,Porquinho-da-india,14,26.23,False,Limpeza_tártaro;Consulta_rotina;Curativo_ferida
7898,Tequila,Gato,8,10.35,True,Castração
7899,Alecrim,Cachorro,5,30.51,False,Vacinação;Consulta_rotina
7900,Koda,Tartaruga,7,27.6,False,Ultrassonografia;Castração
7901,Gaia,Cachorro,10,32.17,True,Limpeza_tártaro;Curativo_ferida;Consulta_rotina
7902,Café,Cachorro,12,25.83,True,Ultrassonografia;Vacinação;Castração
7903,Tequila,Peixe-dourado,10,12.11,False,Ultrassonografia
7904,Koda,Peixe-dourado,9,18.07,True,Consulta_rotina;Vacinação
7905,Cookie,Porquinho-da-india,12,6.68,False,Castração
7906,Alecrim,Gato,4,6.0,False,Vacinação;Ultrassonografia;Curativo_ferida
7907,Bento,Gato,11,19.53,False,Limpeza_tártaro;Curativo_ferida;Castração
7908,Frodo,Tartaruga,3,26.51,False,Hemograma;Castração
7909,Koda,Tartaruga,3,15.11,False,Limpeza_tártaro;Hemograma
7910,Luna,Coelho,9,18.32,False,Consulta_rotina
7911,Otto,Hamster,2,4.53,True,Consulta_rotina;Castração
7912,Cacau,Peixe-dourado,2,30.92,True,Castração;Curativo_ferida
7913,Zeca,Coelho,5,33.92,True,Ultrassonografia
7914,Yoda,Cachorro,2,11.7,True,Castração;Ultrassonografia;Vacinação
7915,Bento,Peixe-dourado,13,21.29,False,Castração
7916,Loki,Peixe-dourado,9,3.62,True,Hemograma;Curativo_ferida
7917,Alecrim,Coelho,7,31.09,True,Limpeza_tártaro;Consulta_rotina;Castração
7918,Bento,Hamster,7,2.03,False,Vacinação
7919,Amora,Porquinho-da-india,15,37.82,False,Vacinação;Hemograma
7920,Sushi,Cachorro,6,35.66,False,Consulta_rotina
7921,Sherlock,Coelho,12,0.91,True,Ultrassonografia;Vacinação;Consulta_rotina
7922,Nala,Coelho,6,7.46,True,Hemograma;Castração;Vacinação
7923,Amora,Calopsita,7,12.51,True,Limpeza_tártaro;Vacinação;Curativo_ferida
7924,Loki,Hamster,10,39.64,False,Vacinação
7925,Jade,Porquinho-da-india,2,16.64,False,Vacinação;Hemograma;Castração
7926,Alice,Coelho,3,22.97,False,Consulta_rotina;Castração;Hemograma
7927,Café,Tartaruga,13,21.46,False,Hemograma;Ultrassonografia
7928,Sushi,Calopsita,3,1.87,False,Consulta_rotina
7929,Sherlock,Peixe-dourado,6,19.36,False,Hemograma
7930,Mel,Hamster,5,26.33,False,Castração;Curativo_ferida
